"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Alberta","2016A000248","Veterinary medicine","Constant dollars","370","units","0","v1411953720","10.17","","..","","","0"
"2021/2022","Alberta","2016A000248","Veterinary medicine","Constant dollars","370","units","0","v1411953720","10.17","","..","","","0"
"2022/2023","Alberta","2016A000248","Veterinary medicine","Constant dollars","370","units","0","v1411953720","10.17","","..","","","0"
"2023/2024","Alberta","2016A000248","Veterinary medicine","Constant dollars","370","units","0","v1411953720","10.17","","..","","","0"
"2024/2025","Alberta","2016A000248","Veterinary medicine","Constant dollars","370","units","0","v1411953720","10.17","","..","","","0"
"2017/2018","Alberta","2016A000248","Optometry","Constant dollars","370","units","0","v1411953721","10.18","","..","","","0"
"2018/2019","Alberta","2016A000248","Optometry","Constant dollars","370","units","0","v1411953721","10.18","","..","","","0"
"2019/2020","Alberta","2016A000248","Optometry","Constant dollars","370","units","0","v1411953721","10.18","","..","","","0"
"2020/2021","Alberta","2016A000248","Optometry","Constant dollars","370","units","0","v1411953721","10.18","","..","","","0"
"2021/2022","Alberta","2016A000248","Optometry","Constant dollars","370","units","0","v1411953721","10.18","","..","","","0"
"2022/2023","Alberta","2016A000248","Optometry","Constant dollars","370","units","0","v1411953721","10.18","","..","","","0"
"2023/2024","Alberta","2016A000248","Optometry","Constant dollars","370","units","0","v1411953721","10.18","","..","","","0"
"2024/2025","Alberta","2016A000248","Optometry","Constant dollars","370","units","0","v1411953721","10.18","","..","","","0"
"2017/2018","Alberta","2016A000248","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953722","10.19","19975","","","","0"
"2018/2019","Alberta","2016A000248","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953722","10.19","21090","","","","0"
"2019/2020","Alberta","2016A000248","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953722","10.19","21322","","","","0"
"2020/2021","Alberta","2016A000248","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953722","10.19","25376","","","","0"
"2021/2022","Alberta","2016A000248","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953722","10.19","25518","","","","0"
"2022/2023","Alberta","2016A000248","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953722","10.19","24199","","","","0"
"2023/2024","Alberta","2016A000248","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953722","10.19","23943","","","","0"
"2024/2025","Alberta","2016A000248","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953722","10.19","24798","","","","0"
"2017/2018","Alberta","2016A000248","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049979","10.20","","..","","","0"
"2018/2019","Alberta","2016A000248","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049979","10.20","","..","","","0"
"2019/2020","Alberta","2016A000248","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049979","10.20","","..","","","0"
"2020/2021","Alberta","2016A000248","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049979","10.20","15184","","","","0"
"2021/2022","Alberta","2016A000248","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049979","10.20","","..","","","0"
"2022/2023","Alberta","2016A000248","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049979","10.20","","..","","","0"
"2023/2024","Alberta","2016A000248","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049979","10.20","16014","","","","0"
"2024/2025","Alberta","2016A000248","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049979","10.20","15655","","","","0"
"2017/2018","British Columbia","2016A000259","Education","Constant dollars","370","units","0","v1411953724","11.2","20991","","","","0"
"2018/2019","British Columbia","2016A000259","Education","Constant dollars","370","units","0","v1411953724","11.2","21980","","","","0"
"2019/2020","British Columbia","2016A000259","Education","Constant dollars","370","units","0","v1411953724","11.2","22841","","","","0"
"2020/2021","British Columbia","2016A000259","Education","Constant dollars","370","units","0","v1411953724","11.2","22959","","","","0"
"2021/2022","British Columbia","2016A000259","Education","Constant dollars","370","units","0","v1411953724","11.2","22192","","","","0"
"2022/2023","British Columbia","2016A000259","Education","Constant dollars","370","units","0","v1411953724","11.2","21039","","","","0"
"2023/2024","British Columbia","2016A000259","Education","Constant dollars","370","units","0","v1411953724","11.2","24919","","","","0"
"2024/2025","British Columbia","2016A000259","Education","Constant dollars","370","units","0","v1411953724","11.2","25781","","","","0"
"2017/2018","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953725","11.3","24832","","","","0"
"2018/2019","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953725","11.3","26098","","","","0"
"2019/2020","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953725","11.3","27416","","","","0"
"2020/2021","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953725","11.3","28783","","","","0"
"2021/2022","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953725","11.3","31036","","","","0"
"2022/2023","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953725","11.3","30517","","","","0"
"2023/2024","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953725","11.3","30265","","","","0"
"2024/2025","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953725","11.3","31003","","","","0"
"2017/2018","British Columbia","2016A000259","Humanities","Constant dollars","370","units","0","v1411953726","11.4","28547","","","","0"
"2018/2019","British Columbia","2016A000259","Humanities","Constant dollars","370","units","0","v1411953726","11.4","29063","","","","0"
"2019/2020","British Columbia","2016A000259","Humanities","Constant dollars","370","units","0","v1411953726","11.4","30039","","","","0"
"2020/2021","British Columbia","2016A000259","Humanities","Constant dollars","370","units","0","v1411953726","11.4","30127","","","","0"
"2021/2022","British Columbia","2016A000259","Humanities","Constant dollars","370","units","0","v1411953726","11.4","32682","","","","0"
"2022/2023","British Columbia","2016A000259","Humanities","Constant dollars","370","units","0","v1411953726","11.4","33007","","","","0"
"2023/2024","British Columbia","2016A000259","Humanities","Constant dollars","370","units","0","v1411953726","11.4","34295","","","","0"
"2024/2025","British Columbia","2016A000259","Humanities","Constant dollars","370","units","0","v1411953726","11.4","35136","","","","0"
"2017/2018","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953727","11.5","26612","","","","0"
"2018/2019","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953727","11.5","28022","","","","0"
"2019/2020","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953727","11.5","29381","","","","0"
"2020/2021","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953727","11.5","30427","","","","0"
"2021/2022","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953727","11.5","32626","","","","0"
"2022/2023","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953727","11.5","32068","","","","0"
"2023/2024","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953727","11.5","32829","","","","0"
"2024/2025","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953727","11.5","33674","","","","0"
"2017/2018","British Columbia","2016A000259","Law","Constant dollars","370","units","0","v1411953728","11.6","30555","","","","0"
"2018/2019","British Columbia","2016A000259","Law","Constant dollars","370","units","0","v1411953728","11.6","31430","","","","0"
"2019/2020","British Columbia","2016A000259","Law","Constant dollars","370","units","0","v1411953728","11.6","33353","","","","0"
"2020/2021","British Columbia","2016A000259","Law","Constant dollars","370","units","0","v1411953728","11.6","34324","","","","0"
"2021/2022","British Columbia","2016A000259","Law","Constant dollars","370","units","0","v1411953728","11.6","36686","","","","0"
"2022/2023","British Columbia","2016A000259","Law","Constant dollars","370","units","0","v1411953728","11.6","35719","","","","0"
"2023/2024","British Columbia","2016A000259","Law","Constant dollars","370","units","0","v1411953728","11.6","37190","","","","0"
"2024/2025","British Columbia","2016A000259","Law","Constant dollars","370","units","0","v1411953728","11.6","38132","","","","0"
"2017/2018","British Columbia","2016A000259","Business, management and public administration","Constant dollars","370","units","0","v1411953729","11.7","24302","","","","0"
"2018/2019","British Columbia","2016A000259","Business, management and public administration","Constant dollars","370","units","0","v1411953729","11.7","24552","","","","0"
"2019/2020","British Columbia","2016A000259","Business, management and public administration","Constant dollars","370","units","0","v1411953729","11.7","25408","","","","0"
"2020/2021","British Columbia","2016A000259","Business, management and public administration","Constant dollars","370","units","0","v1411953729","11.7","26295","","","","0"
"2021/2022","British Columbia","2016A000259","Business, management and public administration","Constant dollars","370","units","0","v1411953729","11.7","26854","","","","0"
"2022/2023","British Columbia","2016A000259","Business, management and public administration","Constant dollars","370","units","0","v1411953729","11.7","26743","","","","0"
"2023/2024","British Columbia","2016A000259","Business, management and public administration","Constant dollars","370","units","0","v1411953729","11.7","27566","","","","0"
"2024/2025","British Columbia","2016A000259","Business, management and public administration","Constant dollars","370","units","0","v1411953729","11.7","28373","","","","0"
"2017/2018","British Columbia","2016A000259","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953730","11.8","28027","","","","0"
"2018/2019","British Columbia","2016A000259","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953730","11.8","29305","","","","0"
"2019/2020","British Columbia","2016A000259","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953730","11.8","30055","","","","0"
"2020/2021","British Columbia","2016A000259","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953730","11.8","30575","","","","0"
"2021/2022","British Columbia","2016A000259","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953730","11.8","33326","","","","0"
"2022/2023","British Columbia","2016A000259","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953730","11.8","33239","","","","0"
"2023/2024","British Columbia","2016A000259","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953730","11.8","34628","","","","0"
"2024/2025","British Columbia","2016A000259","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953730","11.8","35737","","","","0"
"2017/2018","British Columbia","2016A000259","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953731","11.9","25751","","","","0"
"2018/2019","British Columbia","2016A000259","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953731","11.9","26223","","","","0"
"2019/2020","British Columbia","2016A000259","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953731","11.9","26852","","","","0"
"2020/2021","British Columbia","2016A000259","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953731","11.9","28216","","","","0"
"2021/2022","British Columbia","2016A000259","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953731","11.9","29309","","","","0"
"2022/2023","British Columbia","2016A000259","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953731","11.9","29358","","","","0"
"2023/2024","British Columbia","2016A000259","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953731","11.9","30208","","","","0"
"2024/2025","British Columbia","2016A000259","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953731","11.9","31156","","","","0"
"2017/2018","British Columbia","2016A000259","Engineering","Constant dollars","370","units","0","v1411953732","11.10","28055","","","","0"
"2018/2019","British Columbia","2016A000259","Engineering","Constant dollars","370","units","0","v1411953732","11.10","30364","","","","0"
"2019/2020","British Columbia","2016A000259","Engineering","Constant dollars","370","units","0","v1411953732","11.10","31524","","","","0"
"2020/2021","British Columbia","2016A000259","Engineering","Constant dollars","370","units","0","v1411953732","11.10","32692","","","","0"
"2021/2022","British Columbia","2016A000259","Engineering","Constant dollars","370","units","0","v1411953732","11.10","35905","","","","0"
"2022/2023","British Columbia","2016A000259","Engineering","Constant dollars","370","units","0","v1411953732","11.10","35912","","","","0"
"2023/2024","British Columbia","2016A000259","Engineering","Constant dollars","370","units","0","v1411953732","11.10","37374","","","","0"
"2024/2025","British Columbia","2016A000259","Engineering","Constant dollars","370","units","0","v1411953732","11.10","38582","","","","0"
"2017/2018","British Columbia","2016A000259","Architecture","Constant dollars","370","units","0","v1411953733","11.11","31748","","","","0"
"2018/2019","British Columbia","2016A000259","Architecture","Constant dollars","370","units","0","v1411953733","11.11","33243","","","","0"
"2019/2020","British Columbia","2016A000259","Architecture","Constant dollars","370","units","0","v1411953733","11.11","33941","","","","0"
"2020/2021","British Columbia","2016A000259","Architecture","Constant dollars","370","units","0","v1411953733","11.11","33487","","","","0"
"2021/2022","British Columbia","2016A000259","Architecture","Constant dollars","370","units","0","v1411953733","11.11","35656","","","","0"
"2022/2023","British Columbia","2016A000259","Architecture","Constant dollars","370","units","0","v1411953733","11.11","37623","","","","0"
"2023/2024","British Columbia","2016A000259","Architecture","Constant dollars","370","units","0","v1411953733","11.11","38667","","","","0"
"2024/2025","British Columbia","2016A000259","Architecture","Constant dollars","370","units","0","v1411953733","11.11","39831","","","","0"
"2017/2018","British Columbia","2016A000259","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953734","11.12","30773","","","","0"
"2018/2019","British Columbia","2016A000259","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953734","11.12","31715","","","","0"
"2019/2020","British Columbia","2016A000259","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953734","11.12","32538","","","","0"
"2020/2021","British Columbia","2016A000259","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953734","11.12","33535","","","","0"
"2021/2022","British Columbia","2016A000259","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953734","11.12","36235","","","","0"
"2022/2023","British Columbia","2016A000259","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953734","11.12","35761","","","","0"
"2023/2024","British Columbia","2016A000259","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953734","11.12","37031","","","","0"
"2024/2025","British Columbia","2016A000259","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953734","11.12","38167","","","","0"
"2017/2018","British Columbia","2016A000259","Dentistry","Constant dollars","370","units","0","v1411953735","11.13","","..","","","0"
"2018/2019","British Columbia","2016A000259","Dentistry","Constant dollars","370","units","0","v1411953735","11.13","","..","","","0"
"2019/2020","British Columbia","2016A000259","Dentistry","Constant dollars","370","units","0","v1411953735","11.13","72124","","","","0"
"2020/2021","British Columbia","2016A000259","Dentistry","Constant dollars","370","units","0","v1411953735","11.13","74104","","","","0"
"2021/2022","British Columbia","2016A000259","Dentistry","Constant dollars","370","units","0","v1411953735","11.13","73851","","","","0"
"2022/2023","British Columbia","2016A000259","Dentistry","Constant dollars","370","units","0","v1411953735","11.13","71248","","","","0"
"2023/2024","British Columbia","2016A000259","Dentistry","Constant dollars","370","units","0","v1411953735","11.13","71331","","","","0"
"2024/2025","British Columbia","2016A000259","Dentistry","Constant dollars","370","units","0","v1411953735","11.13","72817","","","","0"
"2017/2018","British Columbia","2016A000259","Medicine","Constant dollars","370","units","0","v1411953736","11.14","","..","","","0"
"2018/2019","British Columbia","2016A000259","Medicine","Constant dollars","370","units","0","v1411953736","11.14","","..","","","0"
"2019/2020","British Columbia","2016A000259","Medicine","Constant dollars","370","units","0","v1411953736","11.14","","..","","","0"
"2020/2021","British Columbia","2016A000259","Medicine","Constant dollars","370","units","0","v1411953736","11.14","","..","","","0"
"2021/2022","British Columbia","2016A000259","Medicine","Constant dollars","370","units","0","v1411953736","11.14","","..","","","0"
"2022/2023","British Columbia","2016A000259","Medicine","Constant dollars","370","units","0","v1411953736","11.14","","..","","","0"
"2023/2024","British Columbia","2016A000259","Medicine","Constant dollars","370","units","0","v1411953736","11.14","","..","","","0"
"2024/2025","British Columbia","2016A000259","Medicine","Constant dollars","370","units","0","v1411953736","11.14","","..","","","0"
"2017/2018","British Columbia","2016A000259","Nursing","Constant dollars","370","units","0","v1411953737","11.15","21026","","","","0"
"2018/2019","British Columbia","2016A000259","Nursing","Constant dollars","370","units","0","v1411953737","11.15","21369","","","","0"
"2019/2020","British Columbia","2016A000259","Nursing","Constant dollars","370","units","0","v1411953737","11.15","20869","","","","0"
"2020/2021","British Columbia","2016A000259","Nursing","Constant dollars","370","units","0","v1411953737","11.15","22596","","","","0"
"2021/2022","British Columbia","2016A000259","Nursing","Constant dollars","370","units","0","v1411953737","11.15","21117","","","","0"
"2022/2023","British Columbia","2016A000259","Nursing","Constant dollars","370","units","0","v1411953737","11.15","18039","","","","0"
"2023/2024","British Columbia","2016A000259","Nursing","Constant dollars","370","units","0","v1411953737","11.15","23196","","","","0"
"2024/2025","British Columbia","2016A000259","Nursing","Constant dollars","370","units","0","v1411953737","11.15","24021","","","","0"
"2017/2018","British Columbia","2016A000259","Pharmacy","Constant dollars","370","units","0","v1411953738","11.16","","..","","","0"
"2018/2019","British Columbia","2016A000259","Pharmacy","Constant dollars","370","units","0","v1411953738","11.16","","..","","","0"
"2019/2020","British Columbia","2016A000259","Pharmacy","Constant dollars","370","units","0","v1411953738","11.16","","..","","","0"
"2020/2021","British Columbia","2016A000259","Pharmacy","Constant dollars","370","units","0","v1411953738","11.16","","..","","","0"
"2021/2022","British Columbia","2016A000259","Pharmacy","Constant dollars","370","units","0","v1411953738","11.16","","..","","","0"
"2022/2023","British Columbia","2016A000259","Pharmacy","Constant dollars","370","units","0","v1411953738","11.16","","..","","","0"
"2023/2024","British Columbia","2016A000259","Pharmacy","Constant dollars","370","units","0","v1411953738","11.16","","..","","","0"
"2024/2025","British Columbia","2016A000259","Pharmacy","Constant dollars","370","units","0","v1411953738","11.16","","..","","","0"
"2017/2018","British Columbia","2016A000259","Veterinary medicine","Constant dollars","370","units","0","v1411953739","11.17","","..","","","0"
"2018/2019","British Columbia","2016A000259","Veterinary medicine","Constant dollars","370","units","0","v1411953739","11.17","","..","","","0"
"2019/2020","British Columbia","2016A000259","Veterinary medicine","Constant dollars","370","units","0","v1411953739","11.17","","..","","","0"
"2020/2021","British Columbia","2016A000259","Veterinary medicine","Constant dollars","370","units","0","v1411953739","11.17","","..","","","0"
"2021/2022","British Columbia","2016A000259","Veterinary medicine","Constant dollars","370","units","0","v1411953739","11.17","","..","","","0"
"2022/2023","British Columbia","2016A000259","Veterinary medicine","Constant dollars","370","units","0","v1411953739","11.17","","..","","","0"
"2023/2024","British Columbia","2016A000259","Veterinary medicine","Constant dollars","370","units","0","v1411953739","11.17","","..","","","0"
"2024/2025","British Columbia","2016A000259","Veterinary medicine","Constant dollars","370","units","0","v1411953739","11.17","","..","","","0"
"2017/2018","British Columbia","2016A000259","Optometry","Constant dollars","370","units","0","v1411953740","11.18","","..","","","0"
"2018/2019","British Columbia","2016A000259","Optometry","Constant dollars","370","units","0","v1411953740","11.18","","..","","","0"
"2019/2020","British Columbia","2016A000259","Optometry","Constant dollars","370","units","0","v1411953740","11.18","","..","","","0"
"2020/2021","British Columbia","2016A000259","Optometry","Constant dollars","370","units","0","v1411953740","11.18","","..","","","0"
"2021/2022","British Columbia","2016A000259","Optometry","Constant dollars","370","units","0","v1411953740","11.18","","..","","","0"
"2022/2023","British Columbia","2016A000259","Optometry","Constant dollars","370","units","0","v1411953740","11.18","","..","","","0"
"2023/2024","British Columbia","2016A000259","Optometry","Constant dollars","370","units","0","v1411953740","11.18","","..","","","0"
"2024/2025","British Columbia","2016A000259","Optometry","Constant dollars","370","units","0","v1411953740","11.18","","..","","","0"
"2017/2018","British Columbia","2016A000259","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953741","11.19","26315","","","","0"
"2018/2019","British Columbia","2016A000259","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953741","11.19","27680","","","","0"
"2019/2020","British Columbia","2016A000259","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953741","11.19","28418","","","","0"
"2020/2021","British Columbia","2016A000259","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953741","11.19","29325","","","","0"
"2021/2022","British Columbia","2016A000259","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953741","11.19","31548","","","","0"
"2022/2023","British Columbia","2016A000259","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953741","11.19","31322","","","","0"
"2023/2024","British Columbia","2016A000259","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953741","11.19","30491","","","","0"
"2024/2025","British Columbia","2016A000259","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953741","11.19","31408","","","","0"
"2017/2018","British Columbia","2016A000259","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049980","11.20","21712","","","","0"
"2018/2019","British Columbia","2016A000259","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049980","11.20","17669","","","","0"
"2019/2020","British Columbia","2016A000259","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049980","11.20","19345","","","","0"
"2020/2021","British Columbia","2016A000259","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049980","11.20","20218","","","","0"
"2021/2022","British Columbia","2016A000259","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049980","11.20","19866","","","","0"
"2022/2023","British Columbia","2016A000259","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049980","11.20","19248","","","","0"
"2023/2024","British Columbia","2016A000259","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049980","11.20","19150","","","","0"
"2024/2025","British Columbia","2016A000259","Personal, protective and transportation services","Constant dollars","370","units","0","v1427049980","11.20","19553","","","","0"
"2017/2018","Yukon","2016A000260","Education","Constant dollars","370","units","0","v1411953743","12.2","","..","","","0"
"2018/2019","Yukon","2016A000260","Education","Constant dollars","370","units","0","v1411953743","12.2","","..","","","0"
"2019/2020","Yukon","2016A000260","Education","Constant dollars","370","units","0","v1411953743","12.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Education","Constant dollars","370","units","0","v1411953743","12.2","","..","","","0"
"2021/2022","Yukon","2016A000260","Education","Constant dollars","370","units","0","v1411953743","12.2","","..","","","0"
"2022/2023","Yukon","2016A000260","Education","Constant dollars","370","units","0","v1411953743","12.2","","..","","","0"
"2023/2024","Yukon","2016A000260","Education","Constant dollars","370","units","0","v1411953743","12.2","","..","","","0"
"2017/2018","Yukon","2016A000260","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953744","12.3","","..","","","0"
"2018/2019","Yukon","2016A000260","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953744","12.3","","..","","","0"
"2019/2020","Yukon","2016A000260","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953744","12.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953744","12.3","","..","","","0"
"2021/2022","Yukon","2016A000260","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953744","12.3","","..","","","0"
"2022/2023","Yukon","2016A000260","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953744","12.3","","..","","","0"
"2023/2024","Yukon","2016A000260","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953744","12.3","","..","","","0"
"2017/2018","Yukon","2016A000260","Humanities","Constant dollars","370","units","0","v1411953745","12.4","","..","","","0"
"2018/2019","Yukon","2016A000260","Humanities","Constant dollars","370","units","0","v1411953745","12.4","","..","","","0"
"2019/2020","Yukon","2016A000260","Humanities","Constant dollars","370","units","0","v1411953745","12.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Humanities","Constant dollars","370","units","0","v1411953745","12.4","","..","","","0"
"2021/2022","Yukon","2016A000260","Humanities","Constant dollars","370","units","0","v1411953745","12.4","","..","","","0"
"2022/2023","Yukon","2016A000260","Humanities","Constant dollars","370","units","0","v1411953745","12.4","","..","","","0"
"2023/2024","Yukon","2016A000260","Humanities","Constant dollars","370","units","0","v1411953745","12.4","","..","","","0"
"2017/2018","Yukon","2016A000260","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953746","12.5","","..","","","0"
"2018/2019","Yukon","2016A000260","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953746","12.5","","..","","","0"
"2019/2020","Yukon","2016A000260","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953746","12.5","","..","","","0"
"2020/2021","Yukon","2016A000260","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953746","12.5","","..","","","0"
"2021/2022","Yukon","2016A000260","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953746","12.5","","..","","","0"
"2022/2023","Yukon","2016A000260","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953746","12.5","","..","","","0"
"2023/2024","Yukon","2016A000260","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953746","12.5","","..","","","0"
"2017/2018","Yukon","2016A000260","Law","Constant dollars","370","units","0","v1411953747","12.6","","..","","","0"
"2018/2019","Yukon","2016A000260","Law","Constant dollars","370","units","0","v1411953747","12.6","","..","","","0"
"2019/2020","Yukon","2016A000260","Law","Constant dollars","370","units","0","v1411953747","12.6","","..","","","0"
"2020/2021","Yukon","2016A000260","Law","Constant dollars","370","units","0","v1411953747","12.6","","..","","","0"
"2021/2022","Yukon","2016A000260","Law","Constant dollars","370","units","0","v1411953747","12.6","","..","","","0"
"2022/2023","Yukon","2016A000260","Law","Constant dollars","370","units","0","v1411953747","12.6","","..","","","0"
"2023/2024","Yukon","2016A000260","Law","Constant dollars","370","units","0","v1411953747","12.6","","..","","","0"
"2017/2018","Yukon","2016A000260","Business, management and public administration","Constant dollars","370","units","0","v1411953748","12.7","","..","","","0"
"2018/2019","Yukon","2016A000260","Business, management and public administration","Constant dollars","370","units","0","v1411953748","12.7","","..","","","0"
"2019/2020","Yukon","2016A000260","Business, management and public administration","Constant dollars","370","units","0","v1411953748","12.7","","..","","","0"
"2020/2021","Yukon","2016A000260","Business, management and public administration","Constant dollars","370","units","0","v1411953748","12.7","","..","","","0"
"2021/2022","Yukon","2016A000260","Business, management and public administration","Constant dollars","370","units","0","v1411953748","12.7","","..","","","0"
"2022/2023","Yukon","2016A000260","Business, management and public administration","Constant dollars","370","units","0","v1411953748","12.7","","..","","","0"
"2023/2024","Yukon","2016A000260","Business, management and public administration","Constant dollars","370","units","0","v1411953748","12.7","","..","","","0"
"2017/2018","Yukon","2016A000260","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953749","12.8","","..","","","0"
"2018/2019","Yukon","2016A000260","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953749","12.8","","..","","","0"
"2019/2020","Yukon","2016A000260","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953749","12.8","","..","","","0"
"2020/2021","Yukon","2016A000260","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953749","12.8","","..","","","0"
"2021/2022","Yukon","2016A000260","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953749","12.8","","..","","","0"
"2022/2023","Yukon","2016A000260","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953749","12.8","","..","","","0"
"2023/2024","Yukon","2016A000260","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953749","12.8","","..","","","0"
"2017/2018","Yukon","2016A000260","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953750","12.9","","..","","","0"
"2018/2019","Yukon","2016A000260","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953750","12.9","","..","","","0"
"2019/2020","Yukon","2016A000260","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953750","12.9","","..","","","0"
